,cmp,0,1,2,3,4,5,6,7
170,(주)호반호텔앤리조트,0.0,0.0,0.0,0.6813976764678955,0.0,0.0,0.0,0.31482061743736267
171,보람상조라이프(주),0.09435097128152847,0.0,0.0,0.0,0.0,0.0,0.0,0.9022184014320374
172,(주)티앤더블유코리아,0.01789075881242752,0.017890477553009987,0.8747502565383911,0.017892086878418922,0.017899632453918457,0.017896629869937897,0.017886189743876457,0.017894001677632332
173,지엠컴(주),0.5647321343421936,0.0,0.43170636892318726,0.0,0.0,0.0,0.0,0.0
174,신한아이타스(주),0.0,0.0,0.6243387460708618,0.0,0.3114246129989624,0.0,0.0,0.0586458258330822
175,(주)세중,0.4764496982097626,0.0,0.5190505981445312,0.0,0.0,0.0,0.0,0.0
176,(주)지에프에프지,0.037140488624572754,0.17456962168216705,0.10009556263685226,0.0,0.4270545244216919,0.0,0.022829992696642876,0.23798659443855286
177,(주)제일비엠시,0.7880610227584839,0.0,0.20971602201461792,0.0,0.0,0.0,0.0,0.0
178,제주국제자유도시개발센터,0.0,0.0,0.400193452835083,0.5935635566711426,0.0,0.0,0.0,0.0
179,포스텍(주),0.2651633322238922,0.0,0.4837702810764313,0.0,0.0,0.0,0.0,0.24566911160945892
180,(재)경기콘텐츠진흥원,0.0,0.021042099222540855,0.9710491299629211,0.0,0.0,0.0,0.0,0.0
181,엠즈씨드(주),0.0,0.33264288306236267,0.10885389149188995,0.0,0.35235562920570374,0.0,0.011990581639111042,0.19168511033058167
182,(주)키스템프그룹,0.9836857318878174,0.0,0.010432162322103977,0.0,0.0,0.0,0.0,0.0
183,코엔스(주),0.0,0.0,0.9697825312614441,0.0,0.0,0.0,0.0,0.0
184,(주)이랜드서비스,0.01252548024058342,0.012521663680672646,0.01251727994531393,0.012516863644123077,0.01252394262701273,0.012514911592006683,0.012524877674877644,0.9123549461364746
185,푸디스트(주),0.3809036314487457,0.0,0.1853141039609909,0.0,0.08907458931207657,0.0,0.023061461746692657,0.32087475061416626
186,(재)환경재단,0.0,0.0,0.9914517402648926,0.0,0.0,0.0,0.0,0.0
187,(주)시너지컨설팅,0.5746491551399231,0.0,0.23324128985404968,0.0,0.0,0.0,0.1899799406528473,0.0
188,파라다이스호텔부산(주),0.018831150606274605,0.0,0.0,0.0,0.9748541116714478,0.0,0.0,0.0
189,한국파파존스(주),0.07752431184053421,0.8929511308670044,0.0,0.0,0.0,0.0,0.0,0.02747148647904396
190,에이치디에스(주),0.43057680130004883,0.4894620180130005,0.0,0.0,0.0,0.0,0.0,0.07607166469097137
191,캡스텍(주),0.9481350183486938,0.04900781810283661,0.0,0.0,0.0,0.0,0.0,0.0
192,(주)알펜시아,0.0,0.0,0.0,0.9245129227638245,0.0,0.0,0.0,0.0678987130522728
193,(주)주렁주렁,0.1412516087293625,0.8530130386352539,0.0,0.0,0.0,0.0,0.0,0.0
194,나이스신용정보(주),0.7808823585510254,0.0,0.21653571724891663,0.0,0.0,0.0,0.0,0.0
195,(주)엘코잉크한국지점,0.0,0.13143093883991241,0.0,0.0,0.0,0.03961611166596413,0.8176833391189575,0.0
196,휴콥(주),0.8746448755264282,0.0,0.04800749942660332,0.0,0.07250549644231796,0.0,0.0,0.0
197,커브스코리아(주),0.7844530344009399,0.0,0.18549703061580658,0.0,0.0,0.0,0.0,0.0
198,미디어포스얼라이언스(주),0.6754632592201233,0.0,0.32058271765708923,0.0,0.0,0.0,0.0,0.0
199,하이모(주),0.0,0.0,0.0,0.0,0.9395751953125,0.0,0.05694684386253357,0.0
200,(주)이티엠,0.7126365900039673,0.0,0.0,0.0,0.09311100840568542,0.0,0.0,0.1926259845495224
201,뽀로로파크(주),0.0,0.0,0.28978264331817627,0.0,0.7080948352813721,0.0,0.0,0.0
202,아스타아이비에스(주),0.5373286604881287,0.0,0.09704376012086868,0.258280873298645,0.06640688329935074,0.0,0.0,0.03971198573708534
203,에이치디씨리조트(주),0.0,0.0,0.0,0.9015816450119019,0.0,0.0,0.0,0.09431185573339462
204,(주)씨에스리더,0.0,0.0,0.0,0.0,0.310286283493042,0.0,0.6858806014060974,0.0
205,(주)피에스아이컨설팅,0.0,0.0,0.23190803825855255,0.7438639998435974,0.0,0.0,0.0,0.0
206,신안종합리조트(주) 웰리힐리파크,0.057616692036390305,0.0,0.0,0.8092269897460938,0.0,0.0,0.12921811640262604,0.0
207,가연결혼정보(주),0.0,0.9769311547279358,0.0,0.0,0.0,0.0,0.0,0.0
208,코리아크레딧뷰로(주),0.0,0.0,0.19707071781158447,0.0,0.0,0.0,0.0,0.7964510321617126
209,(재)부산정보산업진흥원 ,0.0,0.08768486976623535,0.03275252506136894,0.0,0.0,0.0,0.44320085644721985,0.4289260506629944
210,(주)다날에프엔비,0.0,0.0,0.6368841528892517,0.0,0.36008578538894653,0.0,0.0,0.0
211,더맨(주),0.29710885882377625,0.6920017004013062,0.0,0.0,0.0,0.0,0.0,0.0
212,제이제이케터링(주),0.0,0.0,0.0,0.0,0.9974594712257385,0.0,0.0,0.0
213,한국공예디자인문화진흥원,0.0,0.4384315311908722,0.5563686490058899,0.0,0.0,0.0,0.0,0.0
214,(주)아이센스에프앤씨,0.45726099610328674,0.0,0.5274032354354858,0.0,0.0,0.0,0.0,0.0
215,인트로맨(주),0.9964514374732971,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,(주)아난티,0.0,0.0,0.5171517133712769,0.0,0.0,0.0,0.0,0.4798777103424072
217,(주)오알피연구소,0.0,0.016747010871767998,0.36919957399368286,0.0,0.0,0.0,0.5831305384635925,0.029475076124072075
218,(주)이씨엠디,0.0,0.0,0.49443402886390686,0.0,0.0,0.4755016565322876,0.0,0.0
219,성균관대학교 산학협력단,0.920068621635437,0.0,0.02493850700557232,0.0,0.0,0.0,0.0,0.052863191813230515
220,한국경영원(주),0.023855945095419884,0.0,0.0,0.9493730664253235,0.0,0.0,0.025493113324046135,0.0
221,원마운트(주),0.0,0.0,0.0,0.0,0.5582867860794067,0.0,0.38804060220718384,0.0
222,게이트고메코리아(유),0.0,0.0,0.7998010516166687,0.08554302901029587,0.07301053404808044,0.0,0.0,0.03985595703125
223,(주)동양이엠에스,0.5940224528312683,0.0,0.12710332870483398,0.0,0.0,0.0,0.02381754294037819,0.2530204951763153
224,SDL Korea,0.0,0.0,0.0,0.0,0.9959227442741394,0.0,0.0,0.0
225,웅진플레이도시(주),0.0,0.0,0.0,0.46468979120254517,0.0,0.0,0.0,0.5102600455284119
226,테라로사커피(주),0.0,0.0,0.0,0.0,0.0,0.0,0.9947183132171631,0.0
227,(주)블루원,0.9867182374000549,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,(주)플레이스엠,0.17980311810970306,0.0,0.7327205538749695,0.0,0.0,0.0,0.08377145230770111,0.0
229,서울신용평가정보(주),0.025039205327630043,0.025044139474630356,0.025040725246071815,0.025034308433532715,0.025050794705748558,0.02503991313278675,0.025034738704562187,0.8247161507606506
230,(주)에이에스티,0.0,0.0,0.3654401898384094,0.0,0.0,0.0,0.3002462685108185,0.33206331729888916
231,(주)유끼커뮤니케이션,0.43716639280319214,0.0,0.18661832809448242,0.3489900231361389,0.0,0.0,0.0,0.0
232,(주)투어이천,0.9325770139694214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,(주)휴먼코아,0.993408739566803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,아고다트레블오퍼레이션스코리아(유),0.0,0.0,0.0,0.0,0.0,0.0,0.9982537627220154,0.0
235,(주)에이치엔씨네트워크,0.9887644052505493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,현대엔지비(주),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996138870716095
237,(주)에스팀,0.0,0.47233468294143677,0.5144851803779602,0.0,0.0,0.0,0.0,0.0
