,company_name,adv_topic_0,adv_topic_1,adv_topic_2,adv_topic_3,adv_topic_4,adv_topic_5,dadv_topic_0,dadv_topic_1,dadv_topic_2,dadv_topic_3,dadv_topic_4,dadv_topic_5,dadv_topic_6,average_salary,total_sale,turn_over_rate
2304,언스트앤영어드바이저리,0.0167762730270624,0.016814874485135,0.0167923998087644,0.91599440574646,0.0168395433574914,0.0167825073003768,0.0,0.0,0.9668717980384828,0.0,0.0,0.0,0.0,5882,32.1,0.71
2305,더비엔아이,0.3437148928642273,0.0,0.0,0.4571744203567505,0.0,0.195421814918518,0.0,0.0,0.5082775950431824,0.2176262885332107,0.0717393010854721,0.0,0.20103619992733,4521,52.9,0.39
2306,바이오코아,0.0734607055783271,0.0,0.2760719358921051,0.0,0.1150843873620033,0.5337797999382019,0.0,0.0,0.2663942873477936,0.0,0.0,0.0,0.7318431735038757,3773,209.1,0.25
2307,노사발전재단,0.9927487373352052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4271949827671051,0.0449009090662002,0.5248348116874695,0.0,4743,326.2,0.26
2308,리서치랩,0.0,0.0,0.0,0.5980431437492371,0.0,0.3954785764217376,0.0,0.0,0.4991606175899505,0.4948629438877105,0.0,0.0,0.0,3575,112.6,0.44
2309,케이티지,0.4513375759124756,0.0,0.0,0.0,0.541246771812439,0.0,0.0,0.0,0.0,0.0,0.2032371610403061,0.0,0.7916386723518372,4201,85.4,0.12
2310,한국산업기술평가관리원,0.9701027274131776,0.0,0.0257443226873874,0.0,0.0,0.0,0.0,0.0,0.0,0.7493711113929749,0.0,0.2466864436864853,0.0,8714,2600.0,0.1
2311,리서치앤리서치,0.0544484890997409,0.0,0.4251251220703125,0.3266034126281738,0.1921637505292892,0.0,0.0,0.0,0.326360821723938,0.1242001801729202,0.1522528678178787,0.0,0.3956706821918487,4337,122.3,0.29
2312,대한법률구조공단,0.6611717343330383,0.0,0.0,0.0,0.3287873864173889,0.0,0.0,0.4293332993984222,0.1143931150436401,0.0,0.0,0.4516448676586151,0.0,7023,659.2,0.12
2313,에프에이모스트,0.0,0.0,0.0,0.5560840368270874,0.4393326938152313,0.0,0.0,0.0,0.2140424400568008,0.0,0.0,0.6651089191436768,0.1167770326137542,2632,434.7,1.16
2314,국립생태원,0.9957417845726012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8366044759750366,0.0,0.1603933125734329,0.0,6272,747.9,0.25
2315,한국조세재정연구원,0.9936164617538452,0.0,0.0,0.0,0.0,0.0,0.0,0.0129849473014473,0.0,0.9819995164871216,0.0,0.0,0.0,7364,451.4,0.29
2316,한국청소년활동진흥원,0.9912370443344116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1378042846918106,0.0,0.855734646320343,0.0,5039,407.0,0.38
2317,삼육오엠씨네트웍스,0.0,0.0,0.0,0.0877465456724166,0.0,0.9098726511001588,0.0,0.0,0.2690715193748474,0.0177070591598749,0.0,0.3776455223560333,0.3342809677124023,5243,79.0,0.51
2318,삼정케이피엠지컨설팅,0.0,0.0,0.0,0.9924882054328918,0.0,0.0,0.0,0.0,0.8855001926422119,0.0,0.0,0.1079749912023544,0.0,5852,105.0,0.3
2319,자트코코리아엔지니어링,0.5743628740310669,0.0,0.138857752084732,0.2820152342319488,0.0,0.0,0.0530855990946292,0.0,0.0,0.125913456082344,0.8168128132820129,0.0,0.0,6032,276.4,0.1
2320,제이엠커리어,0.324461430311203,0.0,0.0,0.1135569438338279,0.3085976839065552,0.2520266771316528,0.0,0.03253935277462,0.4378682076931,0.0127744600176811,0.0668467879295349,0.1438429504632949,0.3057159185409546,3110,100.4,0.66
2321,헬릭스미스,0.2884310483932495,0.0,0.0,0.0,0.0,0.709216296672821,0.0,0.0,0.0,0.0,0.970716655254364,0.0,0.0273653957992792,4778,28.1,1.01
2322,대외경제정책연구원,0.8205533027648926,0.0,0.1617636084556579,0.0,0.0,0.0,0.0,0.0,0.1283392161130905,0.4017065167427063,0.1391900926828384,0.3249485492706299,0.0,7063,349.3,0.28
2323,라이언앤코,0.0,0.0,0.0,0.8244369029998779,0.0,0.1733491271734237,0.0,0.0,0.7411683201789856,0.0641623139381408,0.0,0.0,0.1926419287919998,3903,42.6,0.97
2324,한국발명진흥회,0.995704472064972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3756527006626129,0.1564078480005264,0.4640263020992279,0.0,6601,1139.2,0.28
2325,한국임업진흥원,0.9951800107955932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.209220677614212,0.0,0.1020550727844238,0.6847496628761292,0.0,5659,1019.7,0.25
2326,디티앤씨알오,0.0,0.5845970511436462,0.0,0.0,0.0258525647222995,0.3880915939807892,0.0,0.0,0.0,0.9275680780410768,0.0,0.0,0.070896178483963,3503,327.5,0.27
2327,한국한의학연구원,0.9915705919265748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9919559955596924,0.0,0.0,0.0,7468,18.2,0.15
2328,한국의약품안전관리원,0.7522281408309937,0.0,0.0,0.0,0.0243606716394424,0.2188523560762405,0.0,0.3108399510383606,0.032168410718441,0.3776101469993591,0.0,0.1903106868267059,0.0869451686739921,5484,165.5,0.39
2329,기초과학연구원,0.8252432346343994,0.0,0.0,0.0,0.0,0.1691851019859314,0.0,0.0967879816889762,0.0,0.8980504274368286,0.0,0.0,0.0,7669,3665.2,0.24
2330,한국여성정책연구원,0.9849742650985718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6095710396766663,0.0,0.3817877173423767,0.0,7637,210.2,0.77
2331,법무법인대륙아주,0.0,0.0,0.6237015128135681,0.3154925107955932,0.0556966960430145,0.0,0.1412184387445449,0.0,0.570709764957428,0.2813974022865295,0.0,0.0,0.0,5871,565.6,0.21
2332,서연,0.0558505021035671,0.0561327263712883,0.7202238440513611,0.0558847151696682,0.0561297126114368,0.0557785257697105,0.0358951650559902,0.7849332094192505,0.0358278863132,0.0358724072575569,0.0358014851808548,0.0358740836381912,0.0357957854866981,10771,152.5,0.51
2333,과학기술정책연구원,0.9804868102073668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7562748193740845,0.0,0.0,0.228438451886177,0.0,6870,260.7,0.21
2334,산업연구원,0.9752728343009948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9816911816596984,0.0,0.0,0.0,6969,308.3,0.22
2335,우리회계법인,0.0,0.0,0.0,0.0,0.0189812406897544,0.9742087125778198,0.0,0.0,0.4236323237419128,0.083540104329586,0.0,0.0,0.4876080751419067,6012,331.7,0.24
2336,트랜스코스모스코리아,0.0,0.0,0.0,0.2156728506088256,0.7122869491577148,0.0718420967459678,0.0,0.0462285056710243,0.0566468238830566,0.0,0.0,0.270127534866333,0.626862108707428,2891,3641.7,0.92
2337,유베이스,0.0,0.0,0.017158567905426,0.1935235559940338,0.5890123844146729,0.1946489214897155,0.0,0.0118528939783573,0.0619472824037075,0.0,0.0,0.3385544419288635,0.587369441986084,2887,3895.7,0.89
2338,하나투어,0.3567159473896026,0.0,0.0,0.4916878044605255,0.0,0.1507080644369125,0.0,0.0310369972139596,0.080156922340393,0.0714619681239128,0.7814586758613586,0.02670787461102,0.0,3429,107.8,0.2
2339,세스코,0.125638797879219,0.1564463526010513,0.0,0.383894681930542,0.1034895330667495,0.2301532924175262,0.0543847866356372,0.1547640264034271,0.0219130385667085,0.2704123556613922,0.1339025795459747,0.2805697917938232,0.084053449332714,4849,3847.4,0.19
2340,에스텍시스템,0.0,0.0,0.0,0.0,0.9992972016334534,0.0,0.0,0.5541437864303589,0.0,0.0,0.0,0.0,0.4313358962535858,3789,5274.5,0.52
2341,아워홈,0.3235158920288086,0.325296401977539,0.0,0.0,0.0214560255408287,0.329415887594223,0.0433169566094875,0.0793293341994285,0.0,0.0,0.7755910754203796,0.0,0.0891582295298576,3915,1600.0,0.46
2342,유니에스,0.0,0.0,0.0,0.0,0.9780494570732116,0.0211313776671886,0.0,0.1547306180000305,0.0,0.0,0.0,0.1411846727132797,0.7008951902389526,3799,60.8,0.28
2343,커피빈코리아,0.0,0.0,0.0,0.0,0.3476118445396423,0.6510748267173767,0.0,0.0,0.0,0.0,0.0,0.6379391551017761,0.3609689772129059,2369,1359.4,0.96
2344,호텔신라,0.1017597615718841,0.0,0.1103393733501434,0.3361574411392212,0.2574343979358673,0.1899771392345428,0.3188269138336181,0.3370506763458252,0.0,0.0,0.1693653017282486,0.0630761608481407,0.1097111031413078,5127,3400.0,0.34
2345,비케이알,0.0,0.0,0.0,0.1397229135036468,0.8258385062217712,0.0340175926685333,0.0,0.0193703304976224,0.0,0.0,0.0,0.7383309006690979,0.2418421506881714,1549,6784.4,2.23
2346,삼구아이앤씨,0.0,0.1487285643815994,0.0,0.0,0.850771427154541,0.0,0.1396702826023101,0.5011867880821228,0.0,0.0,0.0,0.0,0.3587635457515716,3976,6737.6,0.71
2347,메타넷엠플랫폼,0.0,0.0,0.0,0.0768694803118705,0.921195387840271,0.0,0.0,0.0,0.0,0.0,0.0,0.1771555095911026,0.8205432891845703,2700,2733.7,0.79
2348,이트너스,0.0710472837090492,0.2965235710144043,0.0,0.0585260055959224,0.5735496878623962,0.0,0.0,0.6077977418899536,0.1469188332557678,0.0584482178092002,0.0671768262982368,0.1113044023513794,0.0,3983,1507.2,0.47
2349,한국마사회,0.4826590716838836,0.0,0.0,0.0,0.4982401430606842,0.0164134614169597,0.0,0.0,0.0,0.0,0.0,0.9966105818748474,0.0,8913,1100.0,0.21
2350,한화호텔앤드리조트,0.0522669702768325,0.0,0.2362284213304519,0.1370522230863571,0.352887898683548,0.2212069779634475,0.5158336162567139,0.1213738173246383,0.0,0.0,0.2738621532917022,0.0142729524523019,0.0743796154856681,4515,4737.8,0.33
2351,케이에이,0.0,0.0,0.0,0.0,0.893818736076355,0.0992465242743492,0.0,0.3290452659130096,0.0,0.0,0.0,0.0,0.6678259372711182,3095,219.2,0.67
2352,맨파워코리아,0.0,0.0,0.0,0.2759298980236053,0.6921652555465698,0.0308911222964525,0.0,0.3990130424499511,0.0173936188220977,0.0,0.0,0.0189896970987319,0.5639382600784302,3411,2551.9,0.77
2353,신세계푸드,0.0,0.0,0.7210385203361511,0.0,0.2068153172731399,0.071159616112709,0.524590253829956,0.1412839442491531,0.074657067656517,0.0,0.0712066739797592,0.1878231912851333,0.0,4353,1300.0,0.5
2354,그린웹서비스,0.0,0.0,0.1307888478040695,0.5338597297668457,0.334351509809494,0.0,0.0894066616892814,0.1102593690156936,0.1811904162168502,0.3787015974521637,0.0,0.1171084269881248,0.1230883076786995,4150,413.3,0.15
2355,한국전기안전공사,0.524172306060791,0.0,0.0,0.0,0.473910927772522,0.0,0.2813438475131988,0.2767488956451416,0.0,0.0277398210018873,0.0,0.4130580425262451,0.0,6311,3096.0,0.08
2356,삼성웰스토리,0.1326301246881485,0.0,0.0884048193693161,0.3116563856601715,0.4666862785816192,0.0,0.0574612841010093,0.3829891383647918,0.0,0.0,0.3113672435283661,0.2437238842248916,0.0,6034,2100.0,0.15
2357,노랑풍선,0.038320742547512,0.0,0.0,0.2016091048717498,0.1396434903144836,0.6170322299003601,0.5179987549781799,0.0,0.0,0.0,0.0717599168419838,0.1963875591754913,0.2120371162891388,2938,25.1,0.41
2358,휴먼티에스에스,0.0,0.0374497584998607,0.0,0.0,0.9614666104316713,0.0,0.0253169666975736,0.950363278388977,0.0,0.0,0.0,0.0,0.0234491974115371,5255,1788.3,0.26
2359,모두투어네트워크,0.2241504043340683,0.0,0.0,0.7556305527687073,0.0174575969576835,0.0,0.0625052452087402,0.0,0.0,0.0,0.9340123534202576,0.0,0.0,2893,40.8,0.18
2360,케이에프씨코리아,0.0,0.0,0.0,0.0,0.8124210238456726,0.1855004280805587,0.0,0.1084240525960922,0.0,0.0,0.0,0.4439027011394501,0.4464176893234253,3802,2099.2,0.63
2361,프로에스콤,0.0,0.0,0.0,0.0,0.9984642267227172,0.0,0.0,0.4551274180412292,0.0,0.0,0.0,0.0,0.5392341613769531,3702,2608.0,0.58
2362,스탭스,0.0,0.0,0.0,0.0106796780601143,0.797670304775238,0.1905377358198166,0.0,0.084992229938507,0.0,0.0,0.0,0.0,0.9072247743606568,3646,413.4,0.75
2363,AJ네트웍스,0.0665047168731689,0.2857117354869842,0.0,0.0201478078961372,0.0,0.6267114877700806,0.0,0.0,0.0206839758902788,0.0,0.8004770874977112,0.133481279015541,0.0448254868388175,5505,4855.2,0.2
2364,공차코리아,0.0,0.0,0.0122370403259992,0.2303752601146698,0.0138915181159973,0.7420737147331238,0.0,0.0,0.2453565895557403,0.0,0.0282794572412967,0.4217554330825805,0.3029590249061584,2042,1091.5,1.62
2365,이랜드파크,0.0119277676567435,0.0,0.0,0.2092935442924499,0.3175941407680511,0.4594571590423584,0.0821930170059204,0.0,0.0327467024326324,0.0,0.1651356518268585,0.2697741091251373,0.4487507939338684,3820,893.6,0.33
2366,조선호텔앤리조트,0.0,0.0,0.3054519593715668,0.0,0.0260613709688186,0.6676678657531738,0.2644939422607422,0.6904445290565491,0.0165126323699951,0.0,0.0107886996120214,0.0,0.0173253677785396,4293,3107.2,0.43
2367,그랜드코리아레저,0.6142941117286682,0.0,0.0,0.0,0.3349008858203888,0.0411286391317844,0.8370608687400818,0.0505170188844203,0.0,0.0,0.0,0.1109979003667831,0.0,6826,850.9,0.16
2368,키스템프,0.0,0.0,0.042641531676054,0.0,0.5946341156959534,0.3586899936199188,0.0,0.0669790431857109,0.1251160204410553,0.0,0.0,0.0427093096077442,0.7640445232391357,3848,435.1,14.5
2369,참좋은여행,0.0757252275943756,0.0187463909387588,0.0406429395079612,0.0657278969883918,0.0,0.7984588146209717,0.0,0.0,0.1407290548086166,0.1305751055479049,0.0711459890007972,0.1574272066354751,0.4942987859249115,3466,48.6,0.34
2370,서비스에이스,0.0898121669888496,0.0,0.0924139469861984,0.1682583689689636,0.5802798867225647,0.0687460079789161,0.0,0.0,0.0,0.0,0.0,0.9503714442253112,0.0485058948397636,4576,1971.5,0.29
2371,서비스탑,0.0192988384515047,0.0,0.2949635088443756,0.1656184941530227,0.5190984606742859,0.0,0.0,0.0,0.0,0.0,0.0,0.8499220609664917,0.1485187858343124,4449,1933.8,0.45
2372,삼성전자서비스,0.0339186787605285,0.0,0.0513915903866291,0.1438246518373489,0.769183337688446,0.0,0.0,0.0,0.0,0.0,0.0,0.9960516095161438,0.0,6076,1700.0,0.17
2373,호텔롯데,0.1701534688472747,0.0,0.2696000337600708,0.0534005649387836,0.2650280892848968,0.2414110451936721,0.6150751113891602,0.2466746568679809,0.067305788397789,0.0336590334773063,0.0365817546844482,0.0,0.0,5729,4200.0,0.22
2374,윌앤비전,0.0,0.0,0.0,0.0718640908598899,0.8611351251602173,0.0565847940742969,0.0,0.0939855799078941,0.0188455153256654,0.0,0.0,0.3972935080528259,0.4891215860843658,2890,1431.3,0.92
2375,맥서브,0.0,0.0,0.0,0.0,0.998161554336548,0.0,0.0,0.4419090449810028,0.0,0.0,0.0,0.0,0.5500217080116272,3259,3938.4,0.71
2376,한국고용정보,0.0,0.0,0.0,0.1586822569370269,0.8395260572433472,0.0,0.0,0.0,0.0,0.0,0.0,0.4128904342651367,0.5856660604476929,2879,1402.9,0.88
2377,대명레저산업,0.1820436865091323,0.0,0.0,0.0,0.5352632999420166,0.2673607766628265,0.1455154418945312,0.0,0.0,0.0,0.0,0.5323410630226135,0.3066301047801971,3858,6.3,0.91
2378,쏘카,0.0,0.0,0.0,0.8884158730506897,0.0,0.1098726466298103,0.0,0.0,0.3401146829128265,0.0,0.658552348613739,0.0,0.0,5408,2849.5,0.23
2379,레드캡투어,0.4259687960147857,0.0,0.0,0.0,0.0,0.5707736015319824,0.0440531447529792,0.0,0.0,0.0,0.6897847056388855,0.0,0.2635293304920196,4748,2228.4,0.22
2380,한솥,0.0,0.0,0.0,0.9910561442375184,0.0,0.0,0.0186587534844875,0.0,0.925640344619751,0.0,0.0,0.0165330152958631,0.0335101522505283,3692,1122.1,0.95
2381,약손명가,0.0,0.0,0.0350186601281166,0.0326659455895423,0.7914642095565796,0.1394648402929306,0.0,0.0,0.0,0.0,0.0,0.4146389365196228,0.5838950872421265,4487,63.7,0.45
2382,본아이에프,0.0,0.415505051612854,0.0481833219528198,0.3702155649662018,0.0,0.1647325456142425,0.0,0.0,0.6054386496543884,0.0,0.3441484272480011,0.0133753223344683,0.0358485653996467,5478,2482.4,0.24
2383,내일투어,0.0,0.0,0.0,0.0,0.1737131923437118,0.8163924217224121,0.0,0.0,0.0,0.0,0.0,0.0,0.9957176446914672,3711,102.3,0.66
2384,엔에이치엔여행박사,0.0,0.0,0.0313003249466419,0.0,0.5175658464431763,0.4358497262001037,0.0,0.0,0.0,0.7359484434127808,0.0,0.0,0.2353637814521789,3877,238.2,0.33
2385,롯데관광개발,0.0,0.0,0.0,0.0,0.1223073303699493,0.8749766945838928,0.1394611746072769,0.0,0.0,0.0,0.0647695064544677,0.0,0.7937337756156921,4379,946.8,9.77
2386,해비치호텔앤드리조트,0.0,0.191563680768013,0.1098588928580284,0.030818935483694,0.3111955523490906,0.3560957610607147,0.3077404499053955,0.0219122041016817,0.0,0.2220600545406341,0.2328395247459411,0.0465149134397506,0.1685308068990707,3915,933.4,0.59
2387,코엑스,0.6336984634399414,0.0,0.0,0.0,0.0,0.3595682680606842,0.0,0.2771711051464081,0.3759709596633911,0.0,0.0,0.0,0.3432250320911407,6032,517.2,0.17
2388,씨에스원파트너,0.0,0.0,0.0643892660737037,0.06523397564888,0.565144419670105,0.303868293762207,0.0,0.0,0.0,0.0,0.0,0.8599937558174133,0.1382488161325454,4124,844.6,1.41
2389,케이티텔레캅,0.1826005578041076,0.0,0.0115579180419445,0.0,0.8044943809509277,0.0,0.0336310490965843,0.518871009349823,0.0,0.0,0.0,0.0581742748618125,0.3885396718978882,4246,5110.0,0.3
2390,핏펫,0.0,0.0,0.3629556000232696,0.162458062171936,0.0,0.4742571115493774,0.0,0.0,0.9993315935134888,0.0,0.0,0.0,0.0,5564,223.5,1.67
2391,서울랜드,0.0,0.4480354785919189,0.0,0.0,0.3210744559764862,0.2279510051012039,0.569879412651062,0.0,0.0,0.1220299676060676,0.0,0.0,0.3053185045719147,3806,313.9,0.54
2392,코레일관광개발,0.6344757080078125,0.0,0.0,0.0,0.363032728433609,0.0,0.7736168503761292,0.0456646829843521,0.0,0.0,0.0,0.1789416372776031,0.0,3404,648.8,0.25
2393,하이엠솔루텍,0.0,0.0629542842507362,0.1911911964416504,0.0904920399188995,0.6542139649391174,0.0,0.1198158040642738,0.6280294060707092,0.0,0.0,0.0,0.2503497302532196,0.0,6082,2094.4,0.1
2394,요거프레소,0.0,0.0,0.0,0.0,0.0,0.992621660232544,0.0,0.0,0.054032277315855,0.0,0.0,0.0,0.9432287812232972,3020,201.6,0.85
2395,발렉스서비스,0.0,0.0,0.0,0.0,0.9930058121681212,0.0,0.0,0.7233271598815918,0.0,0.0,0.0,0.0,0.2710832059383392,3655,2550.3,0.6
2396,강원랜드,0.7435479164123535,0.2519862055778503,0.0,0.0,0.0,0.0,0.0861792042851448,0.0971002802252769,0.0,0.3394286334514618,0.0,0.4744987189769745,0.0,7662,7873.8,0.42
2397,디티앤씨,0.0,0.6231912970542908,0.0,0.0,0.1605018526315689,0.2152194231748581,0.0398999750614166,0.0,0.0411002375185489,0.4835616946220398,0.1147277206182479,0.0,0.3202146291732788,4318,406.4,0.24
2398,지씨셀,0.0976350605487823,0.3757627606391907,0.0,0.0,0.0,0.5236268639564514,0.4113936424255371,0.0,0.0,0.1265578716993332,0.050832349807024,0.0479983240365982,0.3628969192504883,5066,1593.4,0.24
2399,아데코코리아,0.0,0.0,0.0,0.4067032635211944,0.590516984462738,0.0,0.0,0.4724273681640625,0.2541839778423309,0.0,0.0473751947283744,0.0126868849620223,0.211926594376564,3290,845.3,0.99
2400,나이스디앤비,0.397434800863266,0.0550017543137073,0.2204508185386657,0.0515718050301075,0.0919767767190933,0.1835640221834182,0.0,0.4575003087520599,0.0272137820720672,0.0,0.405408650636673,0.0,0.1090558245778083,6223,647.2,0.41
2401,씨제이텔레닉스,0.0,0.0,0.0,0.2762196063995361,0.7171104550361633,0.0,0.0,0.6127942204475403,0.0,0.0,0.0,0.3814183473587036,0.0,4059,716.5,0.28
2402,인크루트,0.1044854894280433,0.0,0.0,0.0410724207758903,0.0,0.8531671166419983,0.0,0.0,0.1193609908223152,0.0,0.4270104467868805,0.0,0.4530972242355346,4108,256.5,0.56
2403,커리어케어,0.212281197309494,0.0,0.0,0.7771507501602173,0.0,0.0,0.0,0.0,0.3858700096607208,0.0,0.3173534572124481,0.0884758234024047,0.2066059112548828,5812,221.9,0.37
2404,엘비휴넷,0.0,0.0,0.1514239609241485,0.0,0.5102614760398865,0.3353045582771301,0.0,0.0,0.0,0.0,0.0,0.6289928555488586,0.3691910803318023,4694,974.7,1.48
2405,바이오톡스텍,0.054483275860548,0.3869606554508209,0.0,0.0774842500686645,0.3079761266708374,0.1725772619247436,0.0,0.0,0.0,0.2023552805185318,0.0,0.0,0.7948020696640015,4068,326.7,0.33
2406,킨텍스,0.7704764604568481,0.0,0.0,0.0,0.0,0.217689111828804,0.0,0.721437394618988,0.1660973578691482,0.0,0.1057539209723472,0.0,0.0,6032,402.7,0.31
2407,한국평가데이터,0.7324905395507812,0.0,0.0,0.0,0.0,0.2649949193000793,0.0,0.9533770084381104,0.0,0.0,0.0442557297646999,0.0,0.0,6032,1107.0,0.34
2408,쥬비스,0.0,0.0168572980910539,0.0,0.976841926574707,0.0,0.0,0.0,0.0,0.0,0.0,0.2744113206863403,0.2715390026569366,0.4497332870960235,3924,867.8,0.49
2409,후니드,0.1148193031549453,0.0,0.0,0.0503983870148658,0.6469584703445435,0.1867041438817978,0.0950221642851829,0.1055020242929458,0.2466010004281997,0.0,0.0383239276707172,0.172168031334877,0.3419960141181946,3466,2076.0,0.56
2410,아이비에스인더스트리,0.0,0.0,0.0,0.0,0.9946206212043762,0.0,0.0,0.2809520959854126,0.0,0.0,0.0,0.0,0.7173442840576172,2859,2007.9,0.93
2411,타이드스퀘어,0.0517892353236675,0.0,0.0,0.3674032688140869,0.0,0.5791763663291931,0.0,0.0,0.6361377835273743,0.0,0.0921758115291595,0.0,0.2614375948905945,4889,93.0,0.35
2412,더메인즈,0.0,0.0,0.0,0.0,0.0,0.96163010597229,0.0,0.0,0.0,0.0,0.0,0.9840731620788574,0.0,1604,95만원,0.86
2413,인터비즈시스템,0.0624620653688907,0.0,0.0,0.1628376394510269,0.5498479008674622,0.2233823239803314,0.0,0.1145040914416313,0.162072092294693,0.0,0.035338032990694,0.0167667120695114,0.6704825758934021,3195,382.6,0.89
2414,파르나스호텔,0.0457844845950603,0.1987554430961609,0.0287439655512571,0.0,0.0813836231827735,0.640069842338562,0.7090383172035217,0.0695368647575378,0.0,0.0,0.0,0.0776205882430076,0.1423394381999969,4568,2161.1,0.24
2415,커뮤니크,0.0,0.0,0.0,0.8185743093490601,0.0,0.1793715506792068,0.0,0.0,0.6905349493026733,0.0,0.0,0.0,0.3070415556430816,3891,135.7,0.46
2416,마이크임팩트,0.0336573310196399,0.0335988476872444,0.0337043330073356,0.0336395464837551,0.8317870497703552,0.0336128659546375,0.0357690677046775,0.0358055643737316,0.7851815223693848,0.035799067467451,0.0358325988054275,0.0357721671462059,0.0358400307595729,1597,58.8,1.27
2417,웹투어,0.0,0.0,0.0,0.0,0.0,0.9890708327293396,0.0,0.0,0.0,0.2796146273612976,0.0,0.0,0.7080149054527283,3952,199.4,0.44
2418,조은시스템,0.0,0.0,0.0,0.0,0.992302656173706,0.0,0.0,0.1460654586553573,0.0,0.0,0.0,0.0,0.850159227848053,4748,245만원,0.11
2419,피투피시스템즈,0.2794342935085296,0.0,0.0,0.6924940943717957,0.0,0.0193504691123962,0.0,0.0,0.0,0.0,0.6530256271362305,0.3391765058040619,0.0,3463,93.1,0.97
2420,이지메디컴,0.0,0.0,0.2622134387493133,0.2638747990131378,0.2923842668533325,0.1799380928277969,0.0,0.0,0.4457128942012787,0.2481007426977157,0.0755356848239898,0.0,0.2257906198501587,4600,6363.1,0.56
2421,에이스휴먼파워,0.0,0.1891184896230697,0.0,0.0,0.7041719555854797,0.0994669497013092,0.0,0.1263657957315445,0.0686371549963951,0.0,0.0,0.1520383208990097,0.6481084227561951,2918,839.8,1.17
2422,워시스왓,0.0,0.0,0.0,0.3555228114128113,0.0363964512944221,0.6067132353782654,0.0931390821933746,0.0,0.6592210531234741,0.0,0.0,0.0,0.2437856346368789,3337,132.6,1.04
